"","ID","RegionName","NVotes","Leave","Residents","Households","AdultMeanAge","White","Owned","OwnedOutright","SocialRent","PrivateRent","Students","Unemp","UnempRate_EA","HigherOccup","Density","Deprived","MultiDepriv","Proportion","Vote","Age_18to44","Age_45_above","non_white","high_education_level","low_education_level","High_education_level","Low_education_level"
"637",637,"SE",8901,1638,14973,6524,42.5,91,63.8,19.2,4.4,29.6,9.1,3.1,3.9,56.3,92,45.4,16.3,0.184024266936299,"Remain",47.9,31.5,8.5,53.1,9.1,53.1,9.1
"638",638,"WM",7545,4317,11993,5059,49.7,88.5,83.2,31.6,5.3,10.7,3.2,3.7,5.1,34.6,44.8,54.9,23.6,0.572166998011928,"Leave",33.3,46,17.1,24.7,23.4,24.7,23.4
"639",639,"EE",3800,1574,6642,2693,48.2,78.9,64.7,27.6,22.7,11.5,4.2,4.1,5.7,46,28.8,51.6,20.4,0.414210526315789,"Remain",37.3,41,22.8,38.6,17.3,38.6,17.3
"640",640,"NW",2613,1475,5607,2369,48.3,97.9,84,28.5,2.7,12.3,2.5,4.1,5.6,31.7,46.9,54.2,23.4,0.564485265977803,"Leave",35.1,43.2,2.2,23.4,19,23.4,19
"641",641,"WM",7839,4393,11890,5038,52.8,96.9,83.5,38.2,9.5,6,3.2,3.5,5.1,41.3,21.4,52.4,22.1,0.560403112641919,"Leave",27.7,53.2,3.8,30.3,23,30.3,23
"642",642,"L",5786,2001,14109,5530,42.7,61.4,54.4,22.8,10.3,33.6,7.5,5.6,7.5,36.8,97.4,63,29.4,0.345834773591428,"Remain",48.5,32.1,39.7,36.3,16.7,36.3,16.7
"643",643,"L",4607,1730,14699,5465,40.3,54.3,33.7,13.6,23.8,39.5,10.3,6.2,8.9,32.3,137.4,70.7,36.3,0.375515519861081,"Remain",53.8,26,41.3,35.2,20.4,35.2,20.4
"644",644,"EE",2961,1661,3284,1408,50.2,91.8,72.7,30.5,16.4,5.8,2.2,3.8,5.2,37.7,2.7,51.1,18.9,0.560959135427221,"Leave",33.1,46.9,10.1,28.4,21.4,28.4,21.4
"645",645,"L",8467,3898,15185,6556,47.6,80.7,67.6,23.8,15.2,15.8,3.4,4.5,6.1,43.7,38.9,53.1,22,0.460375575764734,"Remain",38.2,39.8,19.7,34.1,18.6,34.1,18.6
"646",646,"NE",6880,3991,10296,4402,47.5,97.2,74.9,23.8,17.1,7,3.3,4.2,5.8,32.2,29.1,52.2,21.8,0.580087209302326,"Leave",34.8,46.2,3.4,24.7,19.1,24.7,19.1
"647",647,"L",6934,2629,16608,6598,44.1,32.9,53.5,14.6,19,25.7,8.1,7.3,10.1,31.2,101.3,63.6,28.9,0.379146235938852,"Remain",38.8,33.1,70.9,28.3,18.7,28.3,18.7
"648",648,"NW",8460,2936,14024,6028,48.2,82.8,81.1,31.3,5.5,12.3,4.1,3.4,4.6,48.1,37.1,46.5,17.4,0.347044917257683,"Remain",35.5,43,24.7,41.8,15.1,41.8,15.1
"649",649,"EM",7560,2769,15478,6679,45.4,79.4,59,21.5,17.9,21.8,4.6,5.5,7.7,37.8,49.7,55.2,24.9,0.366269841269841,"Remain",43.7,37.1,24.2,35,22.1,35,22.1
"650",650,"L",9562,4377,10454,3944,49.7,59.4,81.8,32,5.3,11.9,4.1,3.2,4.4,53.4,45.5,43.6,13.6,0.457749424806526,"Remain",32.3,43.6,59.8,47.5,11.4,47.5,11.4
"651",651,"L",4493,1796,10135,3585,48.5,47.4,80.1,32.7,3.2,15.2,5.6,3.3,4.6,49.2,31.5,48.8,15.9,0.399732917872246,"Remain",34.9,44.1,79.5,43.6,12.9,43.6,12.9
"652",652,"SE",3901,2234,7840,3272,51.9,97.7,74.4,29.2,10.9,12.3,1.9,2.6,3.7,39,1.3,54.5,22.1,0.572673673417073,"Leave",27.2,50.8,2,28.2,23.5,28.2,23.5
"653",653,"NW",2116,1052,2119,843,48.7,98.6,89.6,33.8,1.4,7.8,2.2,1.6,2,31.7,42,46.5,13.1,0.497164461247637,"Remain",32.3,44.8,1.1,25.4,16.4,25.4,16.4
"654",654,"NW",8183,3266,12328,5052,53.6,97.6,88.1,41.6,4.2,6.9,2.6,2.4,3.5,51.4,5.4,43.7,13.8,0.399120127092753,"Remain",25.2,55,2.3,43.1,14.7,43.1,14.7
"655",655,"Y",8391,3099,14871,6411,54.8,97.3,82.2,38.3,5,11.4,2.4,2.2,3.1,57,8,42.1,12.7,0.369324276010011,"Remain",25.4,53.6,2.9,50.1,13.8,50.1,13.8
"656",656,"WM",7732,5395,12634,5242,49.8,97.5,83,34.2,9.1,7.2,2.8,3.9,5.6,29.6,44.4,57.3,23.4,0.697749612002069,"Leave",34.4,46.3,2.9,19.6,26.9,19.6,26.9
"657",657,"Y",3386,2465,7786,3696,44,96.3,49.4,16,11.4,38.2,3.6,10.8,15.5,13.6,21.9,72,36.6,0.727997637330183,"Leave",42.3,34.2,3.8,9.9,34.8,9.9,34.8
"658",658,"NW",1624,1003,4442,2063,47.8,89.3,64.8,28.6,13.2,20.7,3.2,5.3,8.1,26,10.8,64,34.5,0.617610837438424,"Leave",35.9,44,16.8,21.3,26.4,21.3,26.4
"659",659,"L",6332,2751,17562,6133,43.2,23.5,53.2,17.7,14.8,29,9.6,6.3,9.2,27.8,91.2,68.2,30.7,0.434459886291851,"Remain",40.8,31,96.6,27.3,17.9,27.3,17.9
"660",660,"WM",2005,1167,2288,834,47.9,89.9,90.2,32.6,1.5,7.9,3.7,2.5,3.3,42.5,39.2,39.8,11.6,0.582044887780549,"Leave",31.7,46.3,13,31.3,12,31.3,12
"661",661,"L",4039,1994,12339,3912,43.4,23.4,56,20.3,16,26,9.6,5.2,7.5,28.7,75.1,69.1,31.5,0.493686556078237,"Remain",44.8,31.7,119.5,32,17.3,32,17.3
"662",662,"Y",5076,3713,9869,4209,48.8,98.4,75.5,25.3,13.5,10.1,3,5.3,7.7,22.2,20.6,60.4,28.1,0.731481481481482,"Leave",32.5,46.2,1.3,14.7,30.1,14.7,30.1
"663",663,"EE",5014,1577,8524,3820,43.6,79.3,65.1,21,10.2,22,3.7,4.2,5.2,49,22.9,46.3,15.8,0.314519345831671,"Remain",46.8,32.6,25.7,43.7,13.1,43.7,13.1
"664",664,"SW",3955,1740,11195,3710,30.5,90,20.9,8.6,8.4,69.8,58,2.5,5.3,30.9,131.7,60.8,23.2,0.439949431099874,"Remain",77.3,16.3,9.5,21.2,8.5,21.2,8.5
"665",665,"Y",6552,3253,12765,5508,49.4,84,77.6,31.7,3.6,17.6,3.4,3.3,4.6,44.9,35.3,49.6,17.8,0.496489621489622,"Remain",34.9,43.9,27.1,35.6,17.2,35.6,17.2
"666",666,"SW",7694,4592,12909,5265,52.7,98.7,85.6,34.7,4.3,8.9,2.8,2,2.9,34.4,24.1,51.8,18.2,0.596828697686509,"Leave",29,50.1,1.4,23.4,20.2,23.4,20.2
"667",667,"WM",13156,8151,25814,11417,48.2,88.8,64.2,24.4,22.8,10.6,3.8,6.4,9.2,28.4,48,64,31,0.619565217391304,"Leave",35.2,42.5,11.5,19.4,27.9,19.4,27.9
"668",668,"L",10746,5351,14946,5738,51.7,89.4,88.9,34.1,2.7,7.2,3.1,2.5,3.5,46.5,34.7,45.5,14.8,0.497952726595943,"Remain",27.6,49.5,11.6,32.5,15.2,32.5,15.2
"669",669,"Y",6674,4352,11009,4651,51.8,98.7,84.4,38,7.9,7,2.2,3.3,5,34,5.9,54.1,21.4,0.652082709020078,"Leave",29.3,51.4,1.5,24,23.1,24,23.1
"670",670,"SE",6754,4511,17928,6954,40.5,84,47.7,12.5,20.1,29.5,14.8,5.9,8.9,23,63.8,63.7,29.2,0.667900503405389,"Leave",46.9,28.2,18.7,16,22.2,16,22.2
"671",671,"L",5962,1802,14619,5738,45.6,63.1,54.2,20.9,21.5,22.3,6.2,4.9,7,48.5,67.1,54.6,23.3,0.302247567930225,"Remain",39.6,36.2,36.9,46.2,13.1,46.2,13.1
"672",672,"L",2698,1743,5131,2091,52.2,95.2,82.8,37.4,5,10.3,2.4,2.5,3.6,39.7,1.9,52.1,18,0.646034099332839,"Leave",27.5,51.9,4.7,26.9,21.9,26.9,21.9
"673",673,"NW",4879,3187,12079,4998,45.3,75.7,65.1,21.8,18.2,14.6,3.6,6.7,9.9,20.9,54,66.2,33.6,0.65320762451322,"Leave",38.3,35.5,41.7,14.7,31.6,14.7,31.6
"674",674,"WM",11767,6523,30914,11370,44.2,52.1,61.4,20.5,17.3,19,5.2,8,12.3,19,44.3,70.3,36.6,0.554346902354041,"Leave",39.3,31.2,70.2,16,33.1,16,33.1
"675",675,"WM",6081,4678,12206,5053,50.4,95.6,53.7,21.6,35.3,9.7,2.5,8.5,13.7,16.4,32.6,75.6,42.6,0.76928136819602,"Leave",32.5,44.5,5,10,45.8,10,45.8
"676",676,"L",6878,1559,11843,5090,42.3,66.3,33.7,11.3,44.3,20.4,7.2,6.3,9.1,44.2,147.3,62.6,30.1,0.226664728118639,"Remain",47.7,30.9,30,43.7,17.9,43.7,17.9
"677",677,"L",5049,1498,9715,4589,39.5,58,19,8.5,44.3,33.9,17.7,4.9,7.1,51.8,80.5,59.2,23.8,0.296692414339473,"Remain",57.4,29.8,39.9,47.2,14.5,47.2,14.5
"678",678,"L",6052,4603,13600,5461,48.4,83.6,71.2,25.3,17.9,9.9,3.7,5.7,8.1,23.1,22.1,66.4,30.1,0.760575016523463,"Leave",34,42.1,17,14,31.4,14,31.4
"679",679,"SE",1820,1167,5094,1918,46.1,88.6,73.3,19.3,17.8,7.9,2.5,3.8,4.9,35.9,20.4,51.7,16.7,0.641208791208791,"Leave",36.5,39,12.9,24.7,17.6,24.7,17.6
"680",680,"SE",6312,2754,12732,6258,42.2,85.7,43,16.5,6.6,48.5,17,3.8,5.4,46.6,82.7,53.1,19.5,0.436311787072243,"Remain",53.8,33.8,13.9,39.2,13.3,39.2,13.3
"681",681,"NE",5659,3285,11652,4994,51.7,98.9,90.9,38,2,6.3,4,3,4.3,35.6,39.9,52.8,19.9,0.580491252871532,"Leave",29.4,52.3,1,27.8,19.4,27.8,19.4
"682",682,"WM",4026,2370,8455,3559,45.5,96.8,51.8,20,24.5,21.8,14.9,4.7,7,26.8,49.3,61.9,28.7,0.588673621460507,"Leave",41.3,37.8,3.5,19.2,25.3,19.2,25.3
"683",683,"EE",4624,3033,11176,5108,43.7,88.6,37,10.2,22.1,39.2,4.1,8.7,12.2,25.1,92,69.8,37,0.655925605536332,"Leave",44.2,32.9,11,16.7,27.5,16.7,27.5
"684",684,"EM",6530,4385,14005,6274,49.2,91.6,57.6,20.5,28.2,11.2,3.7,6.6,9.5,17.6,33.1,71.4,37.9,0.671516079632466,"Leave",34.4,43.6,9,11.3,37.9,11.3,37.9
"685",685,"WM",6539,4695,13993,6127,45.5,90.5,53,18.3,31.8,13.4,2.7,8.1,11.6,19.6,31.2,69.6,36.6,0.717999694142835,"Leave",40.8,36.4,13.9,13.4,33.9,13.4,33.9
"686",686,"WM",5983,4073,12507,5226,46.2,90.4,51.3,18,40.4,7.2,3.3,8.7,13.2,16.5,57.8,73.3,38.3,0.68076215945178,"Leave",36.7,36.6,9.7,9.4,37.6,9.4,37.6
"687",687,"NW",7386,4133,15451,6900,45,96.4,48.4,16.3,22,28.7,3.4,9.2,14.4,17.2,48.4,71.8,40.7,0.559572163552667,"Leave",38.9,35.3,3.4,11.9,30.9,11.9,30.9
"688",688,"L",7143,3243,17148,7136,44.2,55.4,48.2,13.8,26.8,22.6,6.2,5.3,7.3,35.4,48.3,62.1,26.1,0.454010919781604,"Remain",42.7,32.4,47.8,30.1,19.1,30.1,19.1
"689",689,"EE",4437,1968,6530,2604,53.1,90.9,89.4,39.2,1.8,7.8,3.1,2.4,3.4,48.5,5.9,48.9,14.4,0.443542934415145,"Remain",26.4,53.2,11.7,34.9,16.8,34.9,16.8
"690",690,"L",6504,2014,14700,6730,37.4,65.5,19,7.3,50.8,27.9,22.6,5.1,7.8,50.9,138.4,67.8,28.3,0.309655596555966,"Remain",61.6,23.7,33,45.2,15.8,45.2,15.8
"691",691,"L",5138,1344,9839,4293,41,77.8,53.6,17,11,33.9,3.9,3.1,3.8,63.3,93.9,41.5,14.5,0.26158038147139,"Remain",56,25.8,24.8,59.6,9.2,59.6,9.2
"692",692,"L",6579,2761,18730,7058,41.2,31.4,41.1,10.6,26.4,30.1,9.1,6.8,9.7,26,72,70.9,33.1,0.419668642650859,"Remain",45,26.5,82.4,26.9,20.2,26.9,20.2
"693",693,"L",5240,1587,9778,4194,46.4,80.2,62.9,25.1,9.7,26.3,3.6,2.8,3.7,59.3,54.1,44.3,13.6,0.302862595419847,"Remain",43.1,36.1,21.3,54.3,9.7,54.3,9.7
"694",694,"NW",7767,4625,13650,5982,49.8,97.7,79.8,30,7.8,10.8,2.6,3.5,4.9,31.5,22.3,56.6,24.3,0.595468005664993,"Leave",33.2,47.1,2.5,20.5,23.4,20.5,23.4
"695",695,"EE",1914,826,2858,1220,46.9,94.3,85.5,22.8,3,10.1,2.7,2.3,2.8,47.7,41.8,37.4,10.9,0.431556948798328,"Remain",35.9,41.5,7.2,36.5,11,36.5,11
"696",696,"L",6168,3123,16806,5906,42.2,44.6,45.8,13.7,23.3,29.2,11.7,7.6,10.8,24.3,73.4,69.6,34.7,0.506322957198444,"Leave",44.1,29.9,61.5,25.2,21.6,25.2,21.6
"697",697,"EE",6009,1881,10447,5403,44.8,91.4,44.9,21.1,20.8,32.4,13.3,3.7,5.3,47.1,54.4,51.6,21.7,0.313030454318522,"Remain",48.2,38.9,9.3,42.1,14.9,42.1,14.9
"698",698,"L",7310,3782,12571,5160,49,88.7,77.7,27.2,13,8.3,4,3.9,5.3,41.9,50.6,55,22.4,0.517373461012312,"Leave",34.4,44.3,11.5,31.8,20,31.8,20
"699",699,"Y",8208,5271,15113,6581,51.6,98,70.2,30.8,21.6,7,2.3,4.5,6.9,29.5,7.5,61.3,29.3,0.642178362573099,"Leave",29.3,50.6,2.3,22.2,29.5,22.2,29.5
"700",700,"WM",7915,3926,13051,5375,47.1,85.8,82.7,29,1.5,14.5,3.1,2.8,3.6,52.8,10,40,10.7,0.496020214782059,"Remain",37.3,41.4,21.7,39.7,12.1,39.7,12.1
"701",701,"WM",8180,5405,12613,5262,53,97.6,89.8,41.8,4,5.6,2.4,2.8,4,36.6,25.2,53.5,20.7,0.660757946210269,"Leave",27.8,53.4,2.8,25.1,24.7,25.1,24.7
"702",702,"WM",3215,1425,5329,2268,50.3,92.3,78.7,33.3,6.5,13.7,3.4,2.9,4,45.1,28.7,46.4,16.6,0.443234836702955,"Remain",32.7,45.1,11.2,37.8,17.8,37.8,17.8
"703",703,"SE",3383,2305,6630,2650,42.4,94.4,42.3,10.7,46.3,7.4,2.4,5.4,7.8,23.7,29,63,31.4,0.681347916050842,"Leave",41.7,27.1,5.4,14.7,27.6,14.7,27.6
"704",704,"Y",5444,2058,20066,5628,40.3,14.9,62.4,32.9,18.1,16.6,8.1,8.8,17.1,12.2,59,83.6,51.2,0.378030859662013,"Remain",44.4,21.8,146.8,13.4,40.9,13.4,40.9
"705",705,"Y",6355,3714,11242,5269,50.2,96.8,71.8,28.9,11.3,15.8,2.8,4.7,6.5,34.2,9.8,58.9,25.3,0.584421715184894,"Leave",32.8,48,3.8,25.1,23.2,25.1,23.2
"706",706,"SE",8047,3097,13708,6385,51.5,90.2,73.5,34.3,3.2,21.3,5.6,3,4.3,48.1,13.8,50.9,16.7,0.384863924443892,"Remain",32.1,50.7,9.2,38.1,15,38.1,15
"707",707,"Y",6141,4096,10451,4526,52,96.7,84.8,33.1,4.8,9.1,2.8,3.5,5.1,31.1,32.6,54.1,22.4,0.666992346523368,"Leave",29.5,50.3,3.7,22.3,23.8,22.3,23.8
"708",708,"WM",6748,5179,12408,5178,48.7,92.9,65.7,26.5,25.7,7.2,2.9,6.6,9.7,20.2,39.3,67.1,34.6,0.767486662714879,"Leave",34.3,43,9.5,12.4,36.2,12.4,36.2
"709",709,"L",6654,4154,15987,7218,45.3,83.6,63.3,21.8,12.4,22.1,3.6,5,6.7,36.5,57.2,58.6,24.2,0.624286143672979,"Leave",44.3,36.1,19.1,26.3,21,26.3,21
"710",710,"EE",4269,2282,7608,3073,50.6,91.2,75.9,29.1,11.5,9.2,2.8,2.3,3.2,42.7,1.4,45.1,15.5,0.534551417193722,"Leave",30.8,46.1,10.2,31.7,17.6,31.7,17.6
"711",711,"EM",3591,1641,13376,4935,31.9,58.4,16.2,5.7,33.5,48.4,45.4,6.7,13.3,20.7,78.3,70.3,35,0.456975772765246,"Remain",69.5,16.7,50.9,19.1,16.1,19.1,16.1
"712",712,"Y",5954,3494,13496,5443,47.4,68.3,59.5,25.9,20.1,18.2,4,6.6,10.6,26.8,20.9,67,34.2,0.586832381592207,"Leave",37.3,39.8,49,21.6,31.2,21.6,31.2
"713",713,"EE",3302,2412,7755,3321,48.5,91.4,52.4,17.3,38.6,8.4,2.7,5.7,7.8,23.3,51.4,67.5,32.2,0.730466384009691,"Leave",35.3,41,8.7,12.7,30.6,12.7,30.6
"714",714,"WM",2484,1806,5765,1997,44.3,89.5,75.9,25.7,17.1,6.1,3.4,4.1,6.4,26,5.3,54.1,22.8,0.727053140096618,"Leave",42.6,38.7,13.5,17.1,25.4,17.1,25.4
"715",715,"Y",7716,5463,15370,6912,47.5,97.6,72.9,27.1,10.2,15.9,2,4.2,5.8,21.5,21.8,62.6,30.6,0.70800933125972,"Leave",37.4,43.4,2.8,13.6,32.6,13.6,32.6
"716",716,"SE",4248,2434,9520,3627,44,86.8,59.4,19.4,11.8,26.7,2.9,3.9,5.2,34.7,41.1,53.3,20.5,0.572975517890772,"Leave",45.3,34.5,12.9,25,16.8,25,16.8
"717",717,"WM",6184,4591,14836,6032,44.6,79,45.1,16.2,37.9,15.4,3.4,10.3,16,14.8,36.5,75.6,42.8,0.742399741267788,"Leave",39.8,33,32.1,10.6,41.8,10.6,41.8
"718",718,"WM",7242,4475,12508,5146,49.4,90.8,74.4,28.5,13.4,10.5,2.9,4.8,6.8,34.7,3.3,55.8,24.7,0.61792322562828,"Leave",33.1,45.7,11.3,24.3,25.2,24.3,25.2
"719",719,"EM",7050,2856,15912,7403,43.8,74.2,50.3,19.1,20.6,27.5,8,6.4,9,37.7,45.2,57.5,25.3,0.405106382978723,"Remain",46.2,34.6,28.7,34.2,20.2,34.2,20.2
"720",720,"NW",5990,3395,11072,4581,47.6,95.5,73.3,26,15.1,10.8,3.5,4,5.5,36.1,6.2,51.1,21.5,0.56677796327212,"Leave",35.4,42.5,6.8,25.7,20.5,25.7,20.5
"721",721,"L",5589,1397,11244,4303,42.2,79.6,63.6,23.5,8,26.1,5,2.5,3.2,62.6,50.2,42.8,12.4,0.249955269278941,"Remain",48.2,28.8,23.2,59.6,7.8,59.6,7.8
"722",722,"WM",5345,3725,12549,5349,47.4,72.6,48.8,20.6,37.9,11.2,4.1,9.4,14.8,15.7,32.7,75.9,41.4,0.696913002806361,"Leave",37.1,39.5,34.7,11.2,42.1,11.2,42.1
"723",723,"L",6122,2750,11402,4200,45.9,66.9,66.9,20.9,17.8,13.4,5.3,5,6.9,38.4,49.7,57.9,25.1,0.449199607971251,"Remain",37.5,36.7,36.6,28.9,20,28.9,20
"724",724,"NW",3178,2104,8546,3348,44.4,82,41.9,15.1,43.7,12.5,4.4,8.6,15.2,12.3,41.7,77.1,44.6,0.662051604782882,"Leave",37.3,31.8,30,9.7,38.1,9.7,38.1
"725",725,"NW",1806,1157,4505,2007,48.6,81.4,68.5,35.5,5.4,24.6,4,5.2,8,20.9,16.7,66.5,31.9,0.640642303433001,"Leave",35.6,41.5,34.7,18,31,18,31
"726",726,"WM",14476,6991,23457,9675,50.6,86.5,84.3,34.3,4.3,10.3,3.3,3.2,4.4,46.7,37.5,49.2,17.6,0.482937275490467,"Remain",31.5,48.4,18.5,36.3,17.7,36.3,17.7
"727",727,"EE",3184,1087,4406,1841,53.1,92.8,88.1,38.9,3.4,7.2,2,1.8,2.5,56.6,9.6,37,9.7,0.341394472361809,"Remain",26.5,52.9,8.8,48.5,12.5,48.5,12.5
"728",728,"L",7945,2785,12306,6137,41.8,61.9,33.4,8.1,35.3,29.1,5.7,6.6,8.8,40.7,55,60.5,26.7,0.350534927627439,"Remain",51.1,28,37.2,38.1,16.9,38.1,16.9
"729",729,"Y",4364,2911,7046,3029,54.1,98.1,85.6,37.1,5.1,8.6,2.7,2.2,3.2,35.3,4.1,49.2,18.9,0.66704857928506,"Leave",26.3,56,1.8,24.7,23.9,24.7,23.9
"730",730,"EE",3421,1580,4939,2148,48.3,95.3,75.2,28.6,9.3,14.9,2.4,2.5,3.2,45.9,12.8,44.3,15.4,0.461853259280912,"Remain",37.2,44.5,4.5,35.9,14.1,35.9,14.1
"731",731,"NW",8905,3499,14759,6009,51.3,81.3,83.5,33.5,6,9.1,4.5,3.1,4.5,47.9,23.2,49.2,18.3,0.39292532285233,"Remain",31,47.1,26.9,39.9,17.6,39.9,17.6
"732",732,"EE",2361,287,7180,1668,31.2,82.2,35.2,20.7,10.9,49.9,61.8,1.2,3.3,65.7,43.5,48.5,13.5,0.121558661584075,"Remain",76.9,16.7,18.4,44.3,2.8,44.3,2.8
"733",733,"L",5657,1163,14641,5950,41,47.2,25,8.4,37.3,33.9,11,7.7,11.3,26.8,110.3,75.1,40.8,0.205585999646456,"Remain",49.9,27.5,47,29.2,22.7,29.2,22.7
"734",734,"NE",4908,3310,11174,5136,48.5,98.3,51.2,18.2,41.2,7,3.5,7.3,11.9,14.8,43.1,73,41.3,0.67440912795436,"Leave",35.9,43.4,1.8,9.7,37.1,9.7,37.1
"735",735,"NW",6159,3520,9690,4229,50.8,94.8,82.5,34,9.5,6.7,3.2,4.4,6.3,33,24.8,58.3,25.8,0.571521350868648,"Leave",31.3,49.4,5.6,24.7,23.6,24.7,23.6
"736",736,"NW",8307,4204,14912,6718,48.7,97.8,66.8,23,15.5,16.9,3,5.1,7.5,28.1,20,60.4,28.8,0.506079210304562,"Leave",35.5,43.7,2,21.9,25.2,21.9,25.2
"737",737,"EE",3347,1641,11552,4804,42.6,91.7,36,13,42.4,19.4,12.1,5.9,8.9,24.1,31.7,61.8,30.6,0.490289811771736,"Remain",45.1,31.3,8.4,20.7,27.5,20.7,27.5
"738",738,"SE",4328,2360,8243,3388,53.5,96.4,88.5,38.5,2.1,8.3,2.4,2,2.8,46,30.3,45.9,14.8,0.545286506469501,"Leave",27.4,52.1,3.9,31.9,17.1,31.9,17.1
"739",739,"Y",7607,3068,11885,4974,52.3,98.1,86.1,36.9,4.9,7.6,2.4,1.7,2.3,53.9,7.7,39.8,11.7,0.403312738267385,"Remain",27.7,50.2,2,45.8,13,45.8,13
"740",740,"Y",8174,4719,16845,6873,48.2,82.8,76.6,30.1,7.8,14,3.4,4.7,6.7,30.4,7.5,57.5,24.1,0.577318326400783,"Leave",35,41.3,28.1,22.6,25.2,22.6,25.2
"741",741,"WM",6626,3685,11961,4892,52.1,77.8,82.6,36,6.5,9.6,2.8,4.5,6.3,39.8,27.1,52.9,20.9,0.556142469061274,"Leave",30.9,49,34.1,30.9,22.4,30.9,22.4
"742",742,"L",6260,1189,10829,4511,45.5,83.8,63.1,26.2,8.4,27,4.7,3.6,4.6,64.1,67.2,45.1,13.7,0.189936102236422,"Remain",42.6,37.6,14.3,62.8,8.3,62.8,8.3
"743",743,"L",4565,1230,10937,4839,36.6,59.6,24,13.5,29.7,42.9,36,3.1,5.6,58.6,109.9,70.7,24.2,0.269441401971522,"Remain",66.7,25.7,40.1,46.5,7.8,46.5,7.8
"744",744,"L",7527,3320,13489,5344,46.1,66.5,63.9,20.5,17.9,16.6,5.4,5.9,8.3,36.6,36.6,58.8,25,0.441078783047695,"Remain",38.7,38,36.1,31.3,19.4,31.3,19.4
"745",745,"NW",5911,3142,9932,4168,48.1,93.6,81.3,29.9,4.1,13.3,5.6,2.9,3.9,33.9,56.7,53.9,23.4,0.531551344950093,"Leave",36,44.7,7.9,23.8,22.3,23.8,22.3
"746",746,"WM",8771,5531,13838,5976,52.7,93.5,79.9,34.7,11.1,8.2,2.9,4.6,6.7,35,10.8,58.2,25.4,0.630600843689431,"Leave",29,50.8,9,24.2,27,24.2,27
"747",747,"NW",5600,3408,11372,4833,48,94.2,67.6,22.4,17.8,13.4,3.3,4.7,6.6,30.1,40.5,60.4,27.5,0.608571428571429,"Leave",35.8,42,5.9,20.5,26.3,20.5,26.3
"748",748,"EE",1786,828,2604,1176,52.5,96.9,75.7,30.3,13.5,9.4,2,2.9,3.9,48.1,5,48.8,17.7,0.463605823068309,"Remain",28.4,51.4,3.4,38.8,16.9,38.8,16.9
"749",749,"NW",5915,3818,13123,5481,45.2,92,59.3,19.6,25.4,13.7,3.7,5.5,8.3,23.2,19.1,63.1,32.7,0.645477599323753,"Leave",41.6,37.5,8.6,15.9,30.4,15.9,30.4
"750",750,"L",4446,1794,12753,4549,39.4,39,27.9,11.2,36.1,35,12.6,7.9,11.3,24.7,123.8,73.2,36.3,0.403508771929825,"Remain",52,24.6,70.1,28.6,19.3,28.6,19.3
"751",751,"NW",1758,895,5831,1863,42.2,34.3,65.8,46.3,15.8,16.6,6.5,6.6,12.8,10.9,66.4,80.7,47.3,0.509101251422071,"Leave",40.6,24.1,124.1,10.2,41.4,10.2,41.4
"752",752,"SE",5489,3195,7343,3065,52,97.9,80.4,33.4,8.2,9.3,1.9,2.5,3.5,39.2,2.7,52.7,20.3,0.582073237383859,"Leave",28.2,51.6,2,26.4,21.6,26.4,21.6
"753",753,"WM",10896,7241,25071,10773,46.7,81,51.6,18.3,34.4,9.9,5.4,7.5,11.3,23.7,30.3,68.9,36.7,0.664555800293686,"Leave",37.1,38.3,19.8,16.3,33.1,16.3,33.1
"754",754,"L",5022,3966,12622,5321,48.7,83.7,54.7,17.4,34.3,9.5,3.7,6.7,10.2,21.7,37.9,72.8,38,0.789725209080048,"Leave",35,40.3,16.7,13.7,35.8,13.7,35.8
"755",755,"SE",1316,758,2286,925,53.2,97.8,87.7,36.3,6.4,4.5,2.2,2.1,2.9,42.3,8.8,45.4,14.5,0.575987841945289,"Leave",25,56.3,2.2,30.5,18.1,30.5,18.1
"756",756,"WM",10918,6643,24481,10319,47.7,85.4,55.6,19.7,33.4,8.6,3.9,7.1,10.8,26.4,39.5,66.2,34,0.608444770104415,"Leave",35.4,39.2,14.6,18.6,31.5,18.6,31.5
"757",757,"SE",2683,1439,7064,3190,45,89.3,52.2,15.9,25.5,18.4,2.6,3.5,4.5,39.5,11.7,56.4,21.9,0.536339918002236,"Leave",43.2,35.5,12.1,31,19.4,31,19.4
"758",758,"WM",8499,2620,25993,8228,33,71.2,34.4,15.5,7.1,56.9,53.2,2.9,6.2,42.9,59.7,52.5,18.4,0.30827156136016,"Remain",69.5,19.7,35.6,29.2,10.3,29.2,10.3
"759",759,"WM",10306,3182,32550,9445,40.9,12.4,51,26.2,26.8,19.1,10.8,9.6,18.9,14.5,82.2,81.1,48.5,0.308752183194256,"Remain",42.1,23.5,122.7,15.8,36.9,15.8,36.9
"760",760,"WM",5168,2748,12335,5193,46.1,51.2,57.1,24.6,17.7,23.2,5.4,9.8,14.6,25.1,56.3,68.3,35.1,0.531733746130031,"Leave",40.3,38,72.1,23.4,28.9,23.4,28.9
"761",761,"SE",5483,3146,10394,4413,45.3,87.9,57.9,19.4,19.4,19.7,5.2,5.8,8.1,29.3,76.8,58.9,27.6,0.573773481670618,"Leave",40.6,36.2,13.4,21.7,22.5,21.7,22.5
